model,time_us,T2_us,lambda_max_rad_per_us,omega_rad_per_us,drive_freq_rad_per_us,dt_us,fidelity_mean,fidelity_std,n_realizations
gaussian,93.0,320.0,0.0,0.125664,0.062832,0.2,0.49874158586567796,0.35055278115993627,40
gaussian,94.0,320.0,0.0,0.125664,0.062832,0.2,0.5574037126928857,0.2947403278177322,40
gaussian,95.0,320.0,0.0,0.125664,0.062832,0.2,0.627225835851758,0.3478021547664871,40
gaussian,96.0,320.0,0.0,0.125664,0.062832,0.2,0.6276328736427113,0.32328134031341116,40
gaussian,97.0,320.0,0.0,0.125664,0.062832,0.2,0.5434168028934259,0.38135712732689986,40
gaussian,98.0,320.0,0.0,0.125664,0.062832,0.2,0.627684308226437,0.33831678123996106,40
gaussian,99.0,320.0,0.0,0.125664,0.062832,0.2,0.6720720046630653,0.3005852217136128,40
gaussian,100.0,320.0,0.0,0.125664,0.062832,0.2,0.553441867908694,0.3385923491610042,40
gaussian,101.0,320.0,0.0,0.125664,0.062832,0.2,0.6416778937744826,0.31901690913168657,40
gaussian,102.0,320.0,0.0,0.125664,0.062832,0.2,0.6034046499399679,0.318582651364062,40
gaussian,103.0,320.0,0.0,0.125664,0.062832,0.2,0.550762542671579,0.34943181954922103,40
gaussian,104.0,320.0,0.0,0.125664,0.062832,0.2,0.6093528307380391,0.38634320513617354,40
gaussian,105.0,320.0,0.0,0.125664,0.062832,0.2,0.641813383223692,0.3169759926055116,40
gaussian,106.0,320.0,0.0,0.125664,0.062832,0.2,0.5675426047369729,0.3500074926966166,40
gaussian,107.0,320.0,0.0,0.125664,0.062832,0.2,0.543039061306273,0.3482926710848779,40
gaussian,108.0,320.0,0.0,0.125664,0.062832,0.2,0.6029484302984817,0.3046880145358736,40
gaussian,109.0,320.0,0.0,0.125664,0.062832,0.2,0.5565000620421445,0.3473274895378994,40
gaussian,110.0,320.0,0.0,0.125664,0.062832,0.2,0.4336032231785064,0.32871515442505533,40
gaussian,111.0,320.0,0.0,0.125664,0.062832,0.2,0.5371225250442525,0.3478195311077644,40
gaussian,112.0,320.0,0.0,0.125664,0.062832,0.2,0.4640774370466595,0.3841739848832355,40
gaussian,113.0,320.0,0.0,0.125664,0.062832,0.2,0.428029283025736,0.34406053376527146,40
gaussian,114.0,320.0,0.0,0.125664,0.062832,0.2,0.39765578521937844,0.3636537215742892,40
gaussian,115.0,320.0,0.0,0.125664,0.062832,0.2,0.38858994821545984,0.3577335562936905,40
gaussian,116.0,320.0,0.0,0.125664,0.062832,0.2,0.44032382395352876,0.3872864289085287,40
gaussian,117.0,320.0,0.0,0.125664,0.062832,0.2,0.5194172476063208,0.34390310546773845,40
gaussian,118.0,320.0,0.0,0.125664,0.062832,0.2,0.3652681376662864,0.35221942016575425,40
gaussian,119.0,320.0,0.0,0.125664,0.062832,0.2,0.43689107461959686,0.36926393843324506,40
gaussian,120.0,320.0,0.0,0.125664,0.062832,0.2,0.42410429082938245,0.3632398516058261,40
gaussian,0.0,320.0,0.062832,0.125664,0.062832,0.2,1.0,0.0,40
gaussian,1.0,320.0,0.062832,0.125664,0.062832,0.2,0.9927148602679636,0.009540862266253471,40
gaussian,2.0,320.0,0.062832,0.125664,0.062832,0.2,0.9773173080217094,0.025617999668213483,40
gaussian,3.0,320.0,0.062832,0.125664,0.062832,0.2,0.9349182533049945,0.0854633466887085,40
gaussian,4.0,320.0,0.062832,0.125664,0.062832,0.2,0.9118344566870273,0.07532739307315796,40
gaussian,5.0,320.0,0.062832,0.125664,0.062832,0.2,0.8695465563525706,0.10307251699314612,40
gaussian,6.0,320.0,0.062832,0.125664,0.062832,0.2,0.863938989109015,0.12354585278038398,40
gaussian,7.0,320.0,0.062832,0.125664,0.062832,0.2,0.7691053447259123,0.16509100048614467,40
gaussian,8.0,320.0,0.062832,0.125664,0.062832,0.2,0.7769312860950095,0.18080810881539844,40
gaussian,9.0,320.0,0.062832,0.125664,0.062832,0.2,0.6949370681279717,0.18829409185214402,40
gaussian,10.0,320.0,0.062832,0.125664,0.062832,0.2,0.6187136297684422,0.24418958859476209,40
gaussian,11.0,320.0,0.062832,0.125664,0.062832,0.2,0.6039580589241661,0.2289048683231632,40
gaussian,12.0,320.0,0.062832,0.125664,0.062832,0.2,0.5948575744574852,0.24620754158744007,40
gaussian,13.0,320.0,0.062832,0.125664,0.062832,0.2,0.5470579882142964,0.2502543978202219,40
gaussian,14.0,320.0,0.062832,0.125664,0.062832,0.2,0.437001192463665,0.2635201186840674,40
gaussian,15.0,320.0,0.062832,0.125664,0.062832,0.2,0.46728351878041535,0.26802239503141007,40
gaussian,16.0,320.0,0.062832,0.125664,0.062832,0.2,0.32487278357742316,0.198339535534617,40
gaussian,17.0,320.0,0.062832,0.125664,0.062832,0.2,0.3322053161272729,0.19437857739771666,40
gaussian,18.0,320.0,0.062832,0.125664,0.062832,0.2,0.30990184561396295,0.21864059906079603,40
gaussian,19.0,320.0,0.062832,0.125664,0.062832,0.2,0.28440708607229165,0.21308018921458446,40
gaussian,20.0,320.0,0.062832,0.125664,0.062832,0.2,0.30867439748187026,0.1724440658933739,40
gaussian,21.0,320.0,0.062832,0.125664,0.062832,0.2,0.27509109634215795,0.20878974603672432,40
gaussian,22.0,320.0,0.062832,0.125664,0.062832,0.2,0.17155960198510442,0.10094669070668258,40
gaussian,23.0,320.0,0.062832,0.125664,0.062832,0.2,0.21608831980302073,0.19921113319805567,40
gaussian,24.0,320.0,0.062832,0.125664,0.062832,0.2,0.23038664359553768,0.15675390457301444,40
gaussian,25.0,320.0,0.062832,0.125664,0.062832,0.2,0.20124075932924015,0.1178142589187511,40
gaussian,26.0,320.0,0.062832,0.125664,0.062832,0.2,0.2569838356811991,0.18787655550884788,40
gaussian,27.0,320.0,0.062832,0.125664,0.062832,0.2,0.20270037883455078,0.1463169247141183,40
gaussian,28.0,320.0,0.062832,0.125664,0.062832,0.2,0.2483666159073743,0.17036363940284457,40
gaussian,29.0,320.0,0.062832,0.125664,0.062832,0.2,0.27365039984246187,0.1783078341463714,40
gaussian,30.0,320.0,0.062832,0.125664,0.062832,0.2,0.27407989414610145,0.20247665514001198,40
gaussian,31.0,320.0,0.062832,0.125664,0.062832,0.2,0.356483276498123,0.2627442686751806,40
gaussian,32.0,320.0,0.062832,0.125664,0.062832,0.2,0.2849365128338438,0.21286490992174673,40
gaussian,33.0,320.0,0.062832,0.125664,0.062832,0.2,0.34120320751090566,0.24686129483970493,40
gaussian,34.0,320.0,0.062832,0.125664,0.062832,0.2,0.3386218797708369,0.2387091223864101,40
gaussian,35.0,320.0,0.062832,0.125664,0.062832,0.2,0.4615010399358618,0.2689381567024845,40
gaussian,36.0,320.0,0.062832,0.125664,0.062832,0.2,0.4499656506879507,0.2926377687570547,40
gaussian,37.0,320.0,0.062832,0.125664,0.062832,0.2,0.5266013499451387,0.25064832993786157,40
gaussian,38.0,320.0,0.062832,0.125664,0.062832,0.2,0.4090802499517355,0.2791336736987553,40
gaussian,39.0,320.0,0.062832,0.125664,0.062832,0.2,0.48400679117642653,0.2732595257183417,40
gaussian,40.0,320.0,0.062832,0.125664,0.062832,0.2,0.5508686372016512,0.23424651271879643,40
gaussian,41.0,320.0,0.062832,0.125664,0.062832,0.2,0.5362593522979353,0.26734757151965394,40
gaussian,42.0,320.0,0.062832,0.125664,0.062832,0.2,0.6040988798437276,0.234160774215625,40
gaussian,43.0,320.0,0.062832,0.125664,0.062832,0.2,0.5521201906419242,0.2237462399106743,40
gaussian,44.0,320.0,0.062832,0.125664,0.062832,0.2,0.5524906692587418,0.23637698607793212,40
gaussian,45.0,320.0,0.062832,0.125664,0.062832,0.2,0.5212154787075512,0.23507122743620082,40
gaussian,46.0,320.0,0.062832,0.125664,0.062832,0.2,0.56507565005186,0.199261458728802,40
gaussian,47.0,320.0,0.062832,0.125664,0.062832,0.2,0.536974201353939,0.20454469067989992,40
gaussian,48.0,320.0,0.062832,0.125664,0.062832,0.2,0.5358671086725749,0.2136575090160101,40
gaussian,49.0,320.0,0.062832,0.125664,0.062832,0.2,0.5264671300792498,0.16518368158991578,40
gaussian,50.0,320.0,0.062832,0.125664,0.062832,0.2,0.5110025785072444,0.16096528438884006,40
gaussian,51.0,320.0,0.062832,0.125664,0.062832,0.2,0.49176619044285463,0.19722841738269292,40
gaussian,52.0,320.0,0.062832,0.125664,0.062832,0.2,0.5163244371503121,0.17709092852016806,40
gaussian,53.0,320.0,0.062832,0.125664,0.062832,0.2,0.40531157257622263,0.20325709360359087,40
gaussian,54.0,320.0,0.062832,0.125664,0.062832,0.2,0.48547903271637916,0.21936231563553196,40
gaussian,55.0,320.0,0.062832,0.125664,0.062832,0.2,0.3965193819106907,0.18688922769588479,40
gaussian,56.0,320.0,0.062832,0.125664,0.062832,0.2,0.3830380654486113,0.21402215869493876,40
gaussian,57.0,320.0,0.062832,0.125664,0.062832,0.2,0.29493054630837545,0.23100647999285848,40
gaussian,58.0,320.0,0.062832,0.125664,0.062832,0.2,0.3620040432338083,0.21634424625893767,40
gaussian,59.0,320.0,0.062832,0.125664,0.062832,0.2,0.32394791776713994,0.21149675932108222,40
gaussian,60.0,320.0,0.062832,0.125664,0.062832,0.2,0.2790972102535517,0.22864967924410692,40
gaussian,61.0,320.0,0.062832,0.125664,0.062832,0.2,0.32412226650255166,0.2293138174087513,40
gaussian,62.0,320.0,0.062832,0.125664,0.062832,0.2,0.24348274844572781,0.20145903259923437,40
gaussian,63.0,320.0,0.062832,0.125664,0.062832,0.2,0.291173740794094,0.2152575837155126,40
gaussian,64.0,320.0,0.062832,0.125664,0.062832,0.2,0.24946821861397073,0.16943030267838705,40
gaussian,65.0,320.0,0.062832,0.125664,0.062832,0.2,0.29367354399712114,0.21128817492638868,40
gaussian,66.0,320.0,0.062832,0.125664,0.062832,0.2,0.2500024013969024,0.1751245890619543,40
gaussian,67.0,320.0,0.062832,0.125664,0.062832,0.2,0.30218479676894894,0.25657086449719074,40
gaussian,68.0,320.0,0.062832,0.125664,0.062832,0.2,0.25975933261212303,0.2264886849216249,40
gaussian,69.0,320.0,0.062832,0.125664,0.062832,0.2,0.25224568608352016,0.2127799102217513,40
gaussian,70.0,320.0,0.062832,0.125664,0.062832,0.2,0.2981118797682225,0.2535815355526942,40
gaussian,71.0,320.0,0.062832,0.125664,0.062832,0.2,0.2837451692933251,0.2513128726508824,40
gaussian,72.0,320.0,0.062832,0.125664,0.062832,0.2,0.24079807073031487,0.21386456821566427,40
gaussian,73.0,320.0,0.062832,0.125664,0.062832,0.2,0.31356103087445125,0.189055411912889,40
gaussian,74.0,320.0,0.062832,0.125664,0.062832,0.2,0.3325182663560179,0.25858000630877603,40
gaussian,75.0,320.0,0.062832,0.125664,0.062832,0.2,0.4213451739696448,0.2836618068690956,40
gaussian,76.0,320.0,0.062832,0.125664,0.062832,0.2,0.3532771855361078,0.27353295151914253,40
gaussian,77.0,320.0,0.062832,0.125664,0.062832,0.2,0.3185003480318621,0.21005722611419203,40
gaussian,78.0,320.0,0.062832,0.125664,0.062832,0.2,0.51591362360242,0.2820524257397759,40
gaussian,79.0,320.0,0.062832,0.125664,0.062832,0.2,0.4398405362265681,0.28141617827557563,40
gaussian,80.0,320.0,0.062832,0.125664,0.062832,0.2,0.45449617762776706,0.28644443945490283,40
gaussian,81.0,320.0,0.062832,0.125664,0.062832,0.2,0.5344971382547207,0.27231645980050956,40
gaussian,82.0,320.0,0.062832,0.125664,0.062832,0.2,0.5691780167629694,0.2827873350581129,40
gaussian,83.0,320.0,0.062832,0.125664,0.062832,0.2,0.5511567592863359,0.2739384247118655,40
gaussian,84.0,320.0,0.062832,0.125664,0.062832,0.2,0.6197285546100094,0.27676242093614406,40
gaussian,85.0,320.0,0.062832,0.125664,0.062832,0.2,0.564369016398213,0.2719902809035207,40
gaussian,86.0,320.0,0.062832,0.125664,0.062832,0.2,0.6154266444575949,0.2915782514321099,40
gaussian,87.0,320.0,0.062832,0.125664,0.062832,0.2,0.7438141717076443,0.21875592401986405,40
gaussian,88.0,320.0,0.062832,0.125664,0.062832,0.2,0.7402884479082783,0.21857941542539605,40
gaussian,89.0,320.0,0.062832,0.125664,0.062832,0.2,0.6843152870185937,0.26631269912347005,40
gaussian,90.0,320.0,0.062832,0.125664,0.062832,0.2,0.7133643143417482,0.22182011996341858,40
gaussian,91.0,320.0,0.062832,0.125664,0.062832,0.2,0.7219249133526895,0.20112296509655728,40
gaussian,92.0,320.0,0.062832,0.125664,0.062832,0.2,0.7049490422693976,0.20878100986844264,40
gaussian,93.0,320.0,0.062832,0.125664,0.062832,0.2,0.6653682261833649,0.2663629986723823,40
gaussian,94.0,320.0,0.062832,0.125664,0.062832,0.2,0.7496250329462109,0.21177338390969455,40
gaussian,95.0,320.0,0.062832,0.125664,0.062832,0.2,0.787796405942841,0.17020096298396484,40
gaussian,96.0,320.0,0.062832,0.125664,0.062832,0.2,0.7177386208413761,0.2755403759956547,40
gaussian,97.0,320.0,0.062832,0.125664,0.062832,0.2,0.6914763027937141,0.219178993466087,40
gaussian,98.0,320.0,0.062832,0.125664,0.062832,0.2,0.7103064050644191,0.2527835278230279,40
gaussian,99.0,320.0,0.062832,0.125664,0.062832,0.2,0.6938926253501896,0.264260076214432,40
gaussian,100.0,320.0,0.062832,0.125664,0.062832,0.2,0.7663262702685282,0.20413608600755462,40
gaussian,101.0,320.0,0.062832,0.125664,0.062832,0.2,0.6919162410824248,0.2126767356860002,40
gaussian,102.0,320.0,0.062832,0.125664,0.062832,0.2,0.6738199801543882,0.2639039855495773,40
gaussian,103.0,320.0,0.062832,0.125664,0.062832,0.2,0.6252415988443811,0.3063392674199373,40
gaussian,104.0,320.0,0.062832,0.125664,0.062832,0.2,0.6965883954660601,0.28149706261757107,40
gaussian,105.0,320.0,0.062832,0.125664,0.062832,0.2,0.6322684592662647,0.28000119638186066,40
gaussian,106.0,320.0,0.062832,0.125664,0.062832,0.2,0.5222653191821636,0.3018763969192021,40
gaussian,107.0,320.0,0.062832,0.125664,0.062832,0.2,0.571719775863164,0.2727868529167527,40
gaussian,108.0,320.0,0.062832,0.125664,0.062832,0.2,0.5293142659301788,0.2789516155815668,40
gaussian,109.0,320.0,0.062832,0.125664,0.062832,0.2,0.5213225256706169,0.2363979902782064,40
gaussian,110.0,320.0,0.062832,0.125664,0.062832,0.2,0.5459270613399729,0.2632835261568982,40
gaussian,111.0,320.0,0.062832,0.125664,0.062832,0.2,0.5250093918113882,0.2845159670625322,40
gaussian,112.0,320.0,0.062832,0.125664,0.062832,0.2,0.45599287912784703,0.2499499087350499,40
gaussian,113.0,320.0,0.062832,0.125664,0.062832,0.2,0.4463939487492284,0.25606073893378994,40
gaussian,114.0,320.0,0.062832,0.125664,0.062832,0.2,0.3993478369474365,0.2869615622992705,40
gaussian,115.0,320.0,0.062832,0.125664,0.062832,0.2,0.4746198061996851,0.29306095278492145,40
gaussian,116.0,320.0,0.062832,0.125664,0.062832,0.2,0.502548142064409,0.25186550790419426,40
gaussian,117.0,320.0,0.062832,0.125664,0.062832,0.2,0.42930076948353246,0.25764288434989935,40
gaussian,118.0,320.0,0.062832,0.125664,0.062832,0.2,0.46746708595864794,0.27826215274628957,40
gaussian,119.0,320.0,0.062832,0.125664,0.062832,0.2,0.40062762111316763,0.26914322299675364,40
gaussian,120.0,320.0,0.062832,0.125664,0.062832,0.2,0.4103246142186025,0.24375146295422895,40
gaussian,0.0,320.0,0.125664,0.125664,0.062832,0.2,1.0,0.0,40
gaussian,1.0,320.0,0.125664,0.125664,0.062832,0.2,0.9860356494035593,0.017909978556082524,40
gaussian,2.0,320.0,0.125664,0.125664,0.062832,0.2,0.9694811514149151,0.02738718077073522,40
gaussian,3.0,320.0,0.125664,0.125664,0.062832,0.2,0.9533506447899125,0.0445137597689475,40
gaussian,4.0,320.0,0.125664,0.125664,0.062832,0.2,0.8983219713536041,0.08265708901256813,40
gaussian,5.0,320.0,0.125664,0.125664,0.062832,0.2,0.8781649056838579,0.1199034218794667,40
gaussian,6.0,320.0,0.125664,0.125664,0.062832,0.2,0.8095689159241257,0.15889956016105436,40
gaussian,7.0,320.0,0.125664,0.125664,0.062832,0.2,0.8111744701494231,0.14273391660114057,40
gaussian,8.0,320.0,0.125664,0.125664,0.062832,0.2,0.7641036351272916,0.14617609151953428,40
gaussian,9.0,320.0,0.125664,0.125664,0.062832,0.2,0.7153568230680072,0.15391291694608536,40
gaussian,10.0,320.0,0.125664,0.125664,0.062832,0.2,0.662138406152138,0.22308162530995468,40
gaussian,11.0,320.0,0.125664,0.125664,0.062832,0.2,0.6505674058027859,0.17535257312815014,40
gaussian,12.0,320.0,0.125664,0.125664,0.062832,0.2,0.6085062032226924,0.1890328971268644,40
gaussian,13.0,320.0,0.125664,0.125664,0.062832,0.2,0.5375123771286474,0.19677868339349458,40
gaussian,14.0,320.0,0.125664,0.125664,0.062832,0.2,0.5498761509276403,0.20913699207035827,40
gaussian,15.0,320.0,0.125664,0.125664,0.062832,0.2,0.47889539406894766,0.1527702745515782,40
gaussian,16.0,320.0,0.125664,0.125664,0.062832,0.2,0.4846000825882946,0.19313179087660265,40
gaussian,17.0,320.0,0.125664,0.125664,0.062832,0.2,0.5011828834525357,0.19293656647636973,40
gaussian,18.0,320.0,0.125664,0.125664,0.062832,0.2,0.3646085463430328,0.12946033121988057,40
gaussian,19.0,320.0,0.125664,0.125664,0.062832,0.2,0.4316304712536576,0.16028190530997113,40
gaussian,20.0,320.0,0.125664,0.125664,0.062832,0.2,0.41256916208083033,0.15198625930249351,40
gaussian,21.0,320.0,0.125664,0.125664,0.062832,0.2,0.4036828653837404,0.12071685934943485,40
gaussian,22.0,320.0,0.125664,0.125664,0.062832,0.2,0.3733713908332586,0.11488682445594527,40
gaussian,23.0,320.0,0.125664,0.125664,0.062832,0.2,0.434954208270554,0.14117002872594347,40
gaussian,24.0,320.0,0.125664,0.125664,0.062832,0.2,0.42376129868340123,0.14980642362191435,40
gaussian,25.0,320.0,0.125664,0.125664,0.062832,0.2,0.3946679023843086,0.12481182269817545,40
gaussian,26.0,320.0,0.125664,0.125664,0.062832,0.2,0.4441080156501715,0.13400341386290068,40
gaussian,27.0,320.0,0.125664,0.125664,0.062832,0.2,0.4701329903130965,0.13625474876579333,40
gaussian,28.0,320.0,0.125664,0.125664,0.062832,0.2,0.4389106661391762,0.14104572351455164,40
gaussian,29.0,320.0,0.125664,0.125664,0.062832,0.2,0.4564288312539494,0.128225362767805,40
gaussian,30.0,320.0,0.125664,0.125664,0.062832,0.2,0.5012851706266249,0.1969016666435855,40
gaussian,31.0,320.0,0.125664,0.125664,0.062832,0.2,0.447790101893883,0.20035899036597532,40
gaussian,32.0,320.0,0.125664,0.125664,0.062832,0.2,0.43816636718440555,0.18140887613129686,40
gaussian,33.0,320.0,0.125664,0.125664,0.062832,0.2,0.5227570275702894,0.19308521309078022,40
gaussian,34.0,320.0,0.125664,0.125664,0.062832,0.2,0.4183843878497905,0.20535411465622222,40
gaussian,35.0,320.0,0.125664,0.125664,0.062832,0.2,0.46985351650428714,0.192871769383292,40
gaussian,36.0,320.0,0.125664,0.125664,0.062832,0.2,0.44079883270804565,0.18681342264619719,40
gaussian,37.0,320.0,0.125664,0.125664,0.062832,0.2,0.4594170308700637,0.18104614569705962,40
gaussian,38.0,320.0,0.125664,0.125664,0.062832,0.2,0.4130119873857562,0.18455448809980302,40
gaussian,39.0,320.0,0.125664,0.125664,0.062832,0.2,0.44617976837552265,0.22014148415364845,40
gaussian,40.0,320.0,0.125664,0.125664,0.062832,0.2,0.34933801240908535,0.16670459587772513,40
gaussian,41.0,320.0,0.125664,0.125664,0.062832,0.2,0.40735422077904193,0.1655210813728099,40
gaussian,42.0,320.0,0.125664,0.125664,0.062832,0.2,0.3166239017905456,0.15578888789686784,40
gaussian,43.0,320.0,0.125664,0.125664,0.062832,0.2,0.35438651268051724,0.14993185092084207,40
gaussian,44.0,320.0,0.125664,0.125664,0.062832,0.2,0.29491060745638076,0.1328036896899478,40
gaussian,45.0,320.0,0.125664,0.125664,0.062832,0.2,0.2163191418134514,0.14756532960637683,40
gaussian,46.0,320.0,0.125664,0.125664,0.062832,0.2,0.22247700742266546,0.12205355813140303,40
gaussian,47.0,320.0,0.125664,0.125664,0.062832,0.2,0.22986904027207924,0.14282305577415713,40
gaussian,48.0,320.0,0.125664,0.125664,0.062832,0.2,0.20628285109855748,0.11973432206978352,40
gaussian,49.0,320.0,0.125664,0.125664,0.062832,0.2,0.17181925939431847,0.17375325197622238,40
gaussian,50.0,320.0,0.125664,0.125664,0.062832,0.2,0.15518417251469704,0.15909101340088258,40
gaussian,51.0,320.0,0.125664,0.125664,0.062832,0.2,0.16720054396787498,0.14777372461531904,40
gaussian,52.0,320.0,0.125664,0.125664,0.062832,0.2,0.12335418744990538,0.11064991803337072,40
gaussian,53.0,320.0,0.125664,0.125664,0.062832,0.2,0.13004491915084948,0.1389723407922396,40
gaussian,54.0,320.0,0.125664,0.125664,0.062832,0.2,0.12001177024919323,0.11444638306292848,40
gaussian,55.0,320.0,0.125664,0.125664,0.062832,0.2,0.14156194295065747,0.12818209449773696,40
gaussian,56.0,320.0,0.125664,0.125664,0.062832,0.2,0.1379707113995356,0.13304497112441296,40
gaussian,57.0,320.0,0.125664,0.125664,0.062832,0.2,0.1834405881279065,0.17646612374176426,40
gaussian,58.0,320.0,0.125664,0.125664,0.062832,0.2,0.1976024835301359,0.14421619508210265,40
gaussian,59.0,320.0,0.125664,0.125664,0.062832,0.2,0.17560189978886337,0.19343042676078517,40
gaussian,60.0,320.0,0.125664,0.125664,0.062832,0.2,0.22972315634914744,0.18580332621380335,40
gaussian,61.0,320.0,0.125664,0.125664,0.062832,0.2,0.26319600597166837,0.20582375006755288,40
gaussian,62.0,320.0,0.125664,0.125664,0.062832,0.2,0.29175601325097633,0.21683918894054213,40
gaussian,63.0,320.0,0.125664,0.125664,0.062832,0.2,0.2441743697601714,0.2006946127669457,40
gaussian,64.0,320.0,0.125664,0.125664,0.062832,0.2,0.3420168093234693,0.22146767760955316,40
gaussian,65.0,320.0,0.125664,0.125664,0.062832,0.2,0.33824101953595836,0.22331302651141266,40
gaussian,66.0,320.0,0.125664,0.125664,0.062832,0.2,0.33131771390699355,0.22108525393591047,40
gaussian,67.0,320.0,0.125664,0.125664,0.062832,0.2,0.43048318111485695,0.23169389749440827,40
gaussian,68.0,320.0,0.125664,0.125664,0.062832,0.2,0.41032968636051664,0.21088099480468614,40
gaussian,69.0,320.0,0.125664,0.125664,0.062832,0.2,0.4282826696553806,0.25299177841067555,40
gaussian,70.0,320.0,0.125664,0.125664,0.062832,0.2,0.37241493141607884,0.2105147027240708,40
gaussian,71.0,320.0,0.125664,0.125664,0.062832,0.2,0.5340685692901594,0.22696587319371386,40
gaussian,72.0,320.0,0.125664,0.125664,0.062832,0.2,0.525892302027575,0.24279173277204935,40
gaussian,73.0,320.0,0.125664,0.125664,0.062832,0.2,0.46308253984636966,0.28630425753782873,40
gaussian,74.0,320.0,0.125664,0.125664,0.062832,0.2,0.4946585200980514,0.23416903505828726,40
gaussian,75.0,320.0,0.125664,0.125664,0.062832,0.2,0.570272722406289,0.24634488043776093,40
gaussian,76.0,320.0,0.125664,0.125664,0.062832,0.2,0.5832812888268576,0.22603735660481172,40
gaussian,77.0,320.0,0.125664,0.125664,0.062832,0.2,0.6331196483298249,0.20065918498082116,40
gaussian,78.0,320.0,0.125664,0.125664,0.062832,0.2,0.5834849738739993,0.2517256609066102,40
gaussian,79.0,320.0,0.125664,0.125664,0.062832,0.2,0.6556454209176357,0.21560729999153602,40
gaussian,80.0,320.0,0.125664,0.125664,0.062832,0.2,0.5832810764816614,0.2622809172014954,40
gaussian,81.0,320.0,0.125664,0.125664,0.062832,0.2,0.6186548654644056,0.23563901121952807,40
gaussian,82.0,320.0,0.125664,0.125664,0.062832,0.2,0.607530673649581,0.21081076087953424,40
gaussian,83.0,320.0,0.125664,0.125664,0.062832,0.2,0.56755309356931,0.24886375542293254,40
gaussian,84.0,320.0,0.125664,0.125664,0.062832,0.2,0.6040591700254636,0.23154114223635658,40
gaussian,85.0,320.0,0.125664,0.125664,0.062832,0.2,0.6468095705866787,0.24422278621440688,40
gaussian,86.0,320.0,0.125664,0.125664,0.062832,0.2,0.6240872929549502,0.20081738417742862,40
gaussian,87.0,320.0,0.125664,0.125664,0.062832,0.2,0.6313401037352497,0.2005426726355675,40
gaussian,88.0,320.0,0.125664,0.125664,0.062832,0.2,0.6656587081867823,0.2614290902897413,40
gaussian,89.0,320.0,0.125664,0.125664,0.062832,0.2,0.696848032256573,0.21133687262965065,40
gaussian,90.0,320.0,0.125664,0.125664,0.062832,0.2,0.7184025978100562,0.19724112086640327,40
gaussian,91.0,320.0,0.125664,0.125664,0.062832,0.2,0.6900460664588319,0.2538701030771233,40
gaussian,92.0,320.0,0.125664,0.125664,0.062832,0.2,0.678647880810575,0.21634431377629068,40
gaussian,93.0,320.0,0.125664,0.125664,0.062832,0.2,0.7364097853046108,0.20528295705321764,40
gaussian,94.0,320.0,0.125664,0.125664,0.062832,0.2,0.6944148634067961,0.23226445035390808,40
gaussian,95.0,320.0,0.125664,0.125664,0.062832,0.2,0.6494230983430963,0.2119080258102762,40
gaussian,96.0,320.0,0.125664,0.125664,0.062832,0.2,0.7653846261940483,0.19964027505770313,40
gaussian,97.0,320.0,0.125664,0.125664,0.062832,0.2,0.7131231696421384,0.2036789222150903,40
gaussian,98.0,320.0,0.125664,0.125664,0.062832,0.2,0.6942095239883838,0.21680652007273649,40
gaussian,99.0,320.0,0.125664,0.125664,0.062832,0.2,0.7099439848712945,0.21987612470443618,40
gaussian,100.0,320.0,0.125664,0.125664,0.062832,0.2,0.7369315772281438,0.22658055031545055,40
gaussian,101.0,320.0,0.125664,0.125664,0.062832,0.2,0.7121785152267703,0.25351700600130794,40
gaussian,102.0,320.0,0.125664,0.125664,0.062832,0.2,0.7540759721606121,0.1513550273928362,40
gaussian,103.0,320.0,0.125664,0.125664,0.062832,0.2,0.7692317100170534,0.20044090215696234,40
gaussian,104.0,320.0,0.125664,0.125664,0.062832,0.2,0.7573179804759121,0.14560545546488757,40
gaussian,105.0,320.0,0.125664,0.125664,0.062832,0.2,0.7174658267208803,0.21343374897659373,40
gaussian,106.0,320.0,0.125664,0.125664,0.062832,0.2,0.7091218352656018,0.2529998684415355,40
gaussian,107.0,320.0,0.125664,0.125664,0.062832,0.2,0.7199776750477911,0.20075513866740516,40
gaussian,108.0,320.0,0.125664,0.125664,0.062832,0.2,0.7043817385205132,0.26116291700601696,40
gaussian,109.0,320.0,0.125664,0.125664,0.062832,0.2,0.7350733311921095,0.21126804444326985,40
gaussian,110.0,320.0,0.125664,0.125664,0.062832,0.2,0.6976082199238555,0.24180936486070428,40
gaussian,111.0,320.0,0.125664,0.125664,0.062832,0.2,0.6803187190313414,0.2509431170151658,40
gaussian,112.0,320.0,0.125664,0.125664,0.062832,0.2,0.6797148101589163,0.2656646888134922,40
gaussian,113.0,320.0,0.125664,0.125664,0.062832,0.2,0.6502732935730341,0.2628764288484179,40
gaussian,114.0,320.0,0.125664,0.125664,0.062832,0.2,0.6219199718814441,0.2699466605900663,40
gaussian,115.0,320.0,0.125664,0.125664,0.062832,0.2,0.6073289053119175,0.28525344232556654,40
gaussian,116.0,320.0,0.125664,0.125664,0.062832,0.2,0.671645217533188,0.2653451001861344,40
gaussian,117.0,320.0,0.125664,0.125664,0.062832,0.2,0.584565205317169,0.26326264088900936,40
gaussian,118.0,320.0,0.125664,0.125664,0.062832,0.2,0.6077847782766146,0.25293957327780814,40
gaussian,119.0,320.0,0.125664,0.125664,0.062832,0.2,0.6034604864252694,0.2586384675689432,40
